submission_id,question,response1,startDate,context_picture,sentence_order,domain,experiment_id,problems,enjoyment,item,botresponse,option2,option1,understand,text,target,age,comments,education,target_size,sentences,languages,sex,np,RT,context,sentence2,trial_number,startTime,fairprice,congruence,response2,sentence1,trial_name
1031,How well does each of these sentences describe it? (Click on the slider to provide a rating),48,Mon Dec 02 2019 08:07:12 GMT-0800 (Pacific Standard Time),images/bird-parade-basic.png,0|1,birds,27,no,1,eagle,elizabeth,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,45,thank you,graduated_high_school,0,<b>That's a big eagle.</b>|<b>That eagle is big.</b>,English,male,0,8242,You and your friend see the following:,1,3,1575302832375,1,0,49,0,custom_slider1
1031,How well does each of these sentences describe it? (Click on the slider to provide a rating),68,Mon Dec 02 2019 08:07:12 GMT-0800 (Pacific Standard Time),images/tree-parade-basic.png,0|1,trees,27,no,1,bonsai,elizabeth,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,45,thank you,graduated_high_school,1,<b>That's a small bonsai.</b>|<b>That bonsai is small.</b>,English,male,0,6220,You and your friend see the following:,1,1,1575302832375,1,0,70,0,custom_slider2
1031,How well does each of these sentences describe it? (Click on the slider to provide a rating),44,Mon Dec 02 2019 08:07:12 GMT-0800 (Pacific Standard Time),images/flower-parade-basic.png,0|1,flowers,27,no,1,dandelion,elizabeth,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,45,thank you,graduated_high_school,1,<b>That's a small flower.</b>|<b>That flower is small.</b>,English,male,1,6464,You and your friend see the following:,1,2,1575302832375,1,0,47,0,custom_slider2
1031,How well does each of these sentences describe it? (Click on the slider to provide a rating),77,Mon Dec 02 2019 08:07:12 GMT-0800 (Pacific Standard Time),images/dog-parade-basic.png,0|1,dogs1,27,no,1,doberman,elizabeth,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,45,thank you,graduated_high_school,0,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,male,1,5480,You and your friend see the following:,1,3,1575302832375,1,0,78,0,custom_slider2
1030,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Mon Dec 02 2019 11:05:47 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,n/a,1,NA,Linda,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,26,n/a,graduated_college,NA,NA,English,male,NA,9312,NA,The chair is blue.,1,1575302747471,1.6,NA,34,The chair is yellow.,custom_warmup
1030,How well does each of the sentences describe it? (Click on the slider to provide a rating),84,Mon Dec 02 2019 11:05:47 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,n/a,1,NA,Linda,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,26,n/a,graduated_college,NA,NA,English,male,NA,7441,NA,The basketball is green.,2,1575302747471,1.6,NA,0,The basketball is orange.,custom_warmup
1030,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Mon Dec 02 2019 11:05:47 GMT-0500 (Eastern Standard Time),images/bird-parade-basic.png,0|1,birds,27,n/a,1,eagle,Linda,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,26,n/a,graduated_college,0,<b>That's a big eagle.</b>|<b>That eagle is big.</b>,English,male,0,21010,You and your friend see the following:,1,1,1575302747471,1.6,0,0,0,custom_slider1
1030,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 11:05:47 GMT-0500 (Eastern Standard Time),images/flower-parade-basic.png,0|1,flowers,27,n/a,1,dandelion,Linda,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,26,n/a,graduated_college,1,<b>That's a small flower.</b>|<b>That flower is small.</b>,English,male,1,17240,You and your friend see the following:,1,2,1575302747471,1.6,0,100,0,custom_slider1
1030,How well does each of these sentences describe it? (Click on the slider to provide a rating),27,Mon Dec 02 2019 11:05:47 GMT-0500 (Eastern Standard Time),images/fish-parade-basic.png,0|1,fish,27,n/a,1,swordfish,Linda,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,26,n/a,graduated_college,0,<b>That's a big swordfish.</b>|<b>That swordfish is big.</b>,English,male,0,16683,You and your friend see the following:,1,3,1575302747471,1.6,0,28,0,custom_slider1
1030,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 11:05:47 GMT-0500 (Eastern Standard Time),images/dog-parade-basic.png,0|1,dogs1,27,n/a,1,chihuahua,Linda,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,26,n/a,graduated_college,1,<b>That's a small chihuahua.</b>|<b>That chihuahua is small.</b>,English,male,0,14764,You and your friend see the following:,1,1,1575302747471,1.6,0,100,0,custom_slider2
1030,How well does each of these sentences describe it? (Click on the slider to provide a rating),75,Mon Dec 02 2019 11:05:47 GMT-0500 (Eastern Standard Time),images/tree-parade-basic.png,0|1,trees,27,n/a,1,sequoia,Linda,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,26,n/a,graduated_college,0,<b>That's a big tree.</b>|<b>That tree is big.</b>,English,male,1,12228,You and your friend see the following:,1,2,1575302747471,1.6,0,75,0,custom_slider2
1030,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 11:05:47 GMT-0500 (Eastern Standard Time),images/dog-parade-basic2.png,0|1,dogs2,27,n/a,1,pug,Linda,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,26,n/a,graduated_college,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,7328,You and your friend see the following:,1,3,1575302747471,1.6,0,100,0,custom_slider2
1029,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 11:06:28 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,NA,1,NA,jessica,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,23,NA,graduated_college,NA,NA,English,female,NA,8866,NA,The basketball is green.,1,1575302788351,0.5,NA,0,The basketball is orange.,custom_warmup
1029,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Mon Dec 02 2019 11:06:28 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,NA,1,NA,jessica,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,23,NA,graduated_college,NA,NA,English,female,NA,4999,NA,The chair is blue.,2,1575302788351,0.5,NA,8,The chair is yellow.,custom_warmup
1029,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 11:06:28 GMT-0500 (Eastern Standard Time),images/fish-parade-basic.png,0|1,fish,27,NA,1,goldfish,jessica,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,23,NA,graduated_college,1,<b>That's a small fish.</b>|<b>That fish is small.</b>,English,female,1,6988,You and your friend see the following:,1,1,1575302788351,0.5,0,100,0,custom_slider1
1029,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 11:06:28 GMT-0500 (Eastern Standard Time),images/dog-parade-basic2.png,0|1,dogs2,27,NA,1,great dane,jessica,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,23,NA,graduated_college,0,<b>That's a big great dane.</b>|<b>That great dane is big.</b>,English,female,0,5929,You and your friend see the following:,1,2,1575302788351,0.5,0,100,0,custom_slider1
1029,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 11:06:28 GMT-0500 (Eastern Standard Time),images/bird-parade-basic.png,0|1,birds,27,NA,1,eagle,jessica,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,23,NA,graduated_college,0,<b>That's a big bird.</b>|<b>That bird is big.</b>,English,female,1,4713,You and your friend see the following:,1,3,1575302788351,0.5,0,100,0,custom_slider1
1029,How well does each of these sentences describe it? (Click on the slider to provide a rating),53,Mon Dec 02 2019 11:06:28 GMT-0500 (Eastern Standard Time),images/dog-parade-basic.png,0|1,dogs1,27,NA,1,chihuahua,jessica,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,23,NA,graduated_college,1,<b>That's a small chihuahua.</b>|<b>That chihuahua is small.</b>,English,female,0,4968,You and your friend see the following:,1,1,1575302788351,0.5,0,52,0,custom_slider2
1029,How well does each of these sentences describe it? (Click on the slider to provide a rating),74,Mon Dec 02 2019 11:06:28 GMT-0500 (Eastern Standard Time),images/tree-parade-basic.png,0|1,trees,27,NA,1,sequoia,jessica,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,23,NA,graduated_college,0,<b>That's a big sequoia.</b>|<b>That sequoia is big.</b>,English,female,0,5376,You and your friend see the following:,1,2,1575302788351,0.5,0,73,0,custom_slider2
1029,How well does each of these sentences describe it? (Click on the slider to provide a rating),55,Mon Dec 02 2019 11:06:28 GMT-0500 (Eastern Standard Time),images/flower-parade-basic.png,0|1,flowers,27,NA,1,dandelion,jessica,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,23,NA,graduated_college,1,<b>That's a small flower.</b>|<b>That flower is small.</b>,English,female,1,4407,You and your friend see the following:,1,3,1575302788351,0.5,0,57,0,custom_slider2
1028,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Mon Dec 02 2019 11:05:02 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,None,1,NA,Jessica,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,32,None,higher_degree,NA,NA,English,female,NA,7622,NA,The basketball is green.,1,1575302702210,1,NA,0,The basketball is orange.,custom_warmup
1028,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Mon Dec 02 2019 11:05:02 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,None,1,NA,Jessica,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,32,None,higher_degree,NA,NA,English,female,NA,6778,NA,The chair is blue.,2,1575302702210,1,NA,57,The chair is yellow.,custom_warmup
1028,How well does each of these sentences describe it? (Click on the slider to provide a rating),29,Mon Dec 02 2019 11:05:02 GMT-0500 (Eastern Standard Time),images/tree-parade-basic.png,0|1,trees,27,None,1,bonsai,Jessica,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,32,None,higher_degree,1,<b>That's a small bonsai.</b>|<b>That bonsai is small.</b>,English,female,0,10964,You and your friend see the following:,1,1,1575302702210,1,0,100,0,custom_slider1
1028,How well does each of these sentences describe it? (Click on the slider to provide a rating),14,Mon Dec 02 2019 11:05:02 GMT-0500 (Eastern Standard Time),images/fish-parade-basic.png,0|1,fish,27,None,1,swordfish,Jessica,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,32,None,higher_degree,0,<b>That's a big swordfish.</b>|<b>That swordfish is big.</b>,English,female,0,10763,You and your friend see the following:,1,2,1575302702210,1,0,55,0,custom_slider1
1028,How well does each of these sentences describe it? (Click on the slider to provide a rating),54,Mon Dec 02 2019 11:05:02 GMT-0500 (Eastern Standard Time),images/flower-parade-basic.png,0|1,flowers,27,None,1,dandelion,Jessica,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,32,None,higher_degree,1,<b>That's a small flower.</b>|<b>That flower is small.</b>,English,female,1,11403,You and your friend see the following:,1,3,1575302702210,1,0,84,0,custom_slider1
1028,How well does each of these sentences describe it? (Click on the slider to provide a rating),99,Mon Dec 02 2019 11:05:02 GMT-0500 (Eastern Standard Time),images/dog-parade-basic.png,0|1,dogs1,27,None,1,chihuahua,Jessica,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,32,None,higher_degree,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,female,1,9869,You and your friend see the following:,1,1,1575302702210,1,0,96,0,custom_slider2
1028,How well does each of these sentences describe it? (Click on the slider to provide a rating),99,Mon Dec 02 2019 11:05:02 GMT-0500 (Eastern Standard Time),images/bird-parade-basic.png,0|1,birds,27,None,1,eagle,Jessica,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,32,None,higher_degree,0,<b>That's a big bird.</b>|<b>That bird is big.</b>,English,female,1,8200,You and your friend see the following:,1,2,1575302702210,1,0,97,0,custom_slider2
1028,How well does each of these sentences describe it? (Click on the slider to provide a rating),43,Mon Dec 02 2019 11:05:02 GMT-0500 (Eastern Standard Time),images/dog-parade-basic2.png,0|1,dogs2,27,None,1,great dane,Jessica,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,32,None,higher_degree,0,<b>That's a big great dane.</b>|<b>That great dane is big.</b>,English,female,0,9226,You and your friend see the following:,1,3,1575302702210,1,0,95,0,custom_slider2
1027,How well does each of the sentences describe it? (Click on the slider to provide a rating),99,Mon Dec 02 2019 11:04:46 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,no,1,NA,jessica,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,43,Thank you,graduated_college,NA,NA,english,male,NA,10871,NA,The basketball is green.,1,1575302686840,2,NA,0,The basketball is orange.,custom_warmup
1027,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Mon Dec 02 2019 11:04:46 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,no,1,NA,jessica,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,43,Thank you,graduated_college,NA,NA,english,male,NA,9553,NA,The chair is blue.,2,1575302686840,2,NA,91,The chair is yellow.,custom_warmup
1027,How well does each of these sentences describe it? (Click on the slider to provide a rating),59,Mon Dec 02 2019 11:04:46 GMT-0500 (Eastern Standard Time),images/bird-parade-basic.png,0|1,birds,27,no,1,hummingbird,jessica,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,43,Thank you,graduated_college,1,<b>That's a small bird.</b>|<b>That bird is small.</b>,english,male,1,13824,You and your friend see the following:,1,1,1575302686840,2,0,54,0,custom_slider1
1027,How well does each of these sentences describe it? (Click on the slider to provide a rating),54,Mon Dec 02 2019 11:04:46 GMT-0500 (Eastern Standard Time),images/flower-parade-basic.png,0|1,flowers,27,no,1,sunflower,jessica,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,43,Thank you,graduated_college,0,<b>That's a big sunflower.</b>|<b>That sunflower is big.</b>,english,male,0,6824,You and your friend see the following:,1,2,1575302686840,2,0,47,0,custom_slider1
1027,How well does each of these sentences describe it? (Click on the slider to provide a rating),86,Mon Dec 02 2019 11:04:46 GMT-0500 (Eastern Standard Time),images/dog-parade-basic.png,0|1,dogs1,27,no,1,doberman,jessica,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,43,Thank you,graduated_college,0,<b>That's a big dog.</b>|<b>That dog is big.</b>,english,male,1,6208,You and your friend see the following:,1,3,1575302686840,2,0,83,0,custom_slider1
1027,How well does each of these sentences describe it? (Click on the slider to provide a rating),78,Mon Dec 02 2019 11:04:46 GMT-0500 (Eastern Standard Time),images/tree-parade-basic.png,0|1,trees,27,no,1,sequoia,jessica,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,43,Thank you,graduated_college,0,<b>That's a big sequoia.</b>|<b>That sequoia is big.</b>,english,male,0,7984,You and your friend see the following:,1,1,1575302686840,2,0,82,0,custom_slider2
1027,How well does each of these sentences describe it? (Click on the slider to provide a rating),77,Mon Dec 02 2019 11:04:46 GMT-0500 (Eastern Standard Time),images/dog-parade-basic2.png,0|1,dogs2,27,no,1,pug,jessica,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,43,Thank you,graduated_college,1,<b>That's a small pug.</b>|<b>That pug is small.</b>,english,male,0,6368,You and your friend see the following:,1,2,1575302686840,2,0,81,0,custom_slider2
1027,How well does each of these sentences describe it? (Click on the slider to provide a rating),79,Mon Dec 02 2019 11:04:46 GMT-0500 (Eastern Standard Time),images/fish-parade-basic.png,0|1,fish,27,no,1,goldfish,jessica,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,43,Thank you,graduated_college,1,<b>That's a small fish.</b>|<b>That fish is small.</b>,english,male,1,9304,You and your friend see the following:,1,3,1575302686840,2,0,79,0,custom_slider2
1026,How well does each of the sentences describe it? (Click on the slider to provide a rating),96,Mon Dec 02 2019 11:04:53 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,NA,1,NA,susan,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,28,NA,graduated_college,NA,NA,english,male,NA,5064,NA,The basketball is green.,1,1575302693275,1,NA,0,The basketball is orange.,custom_warmup
1026,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Mon Dec 02 2019 11:04:53 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,NA,1,NA,susan,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,28,NA,graduated_college,NA,NA,english,male,NA,6615,NA,The chair is blue.,2,1575302693275,1,NA,6,The chair is yellow.,custom_warmup
1026,How well does each of these sentences describe it? (Click on the slider to provide a rating),62,Mon Dec 02 2019 11:04:53 GMT-0500 (Eastern Standard Time),images/fish-parade-basic.png,1|0,fish,27,NA,1,swordfish,susan,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,28,NA,graduated_college,0,<b>That's a big fish.</b>|<b>That fish is big.</b>,english,male,1,10192,You and your friend see the following:,0,1,1575302693275,1,0,58,1,custom_slider1
1026,How well does each of these sentences describe it? (Click on the slider to provide a rating),91,Mon Dec 02 2019 11:04:53 GMT-0500 (Eastern Standard Time),images/dog-parade-basic2.png,1|0,dogs2,27,NA,1,pug,susan,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,28,NA,graduated_college,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,english,male,1,5280,You and your friend see the following:,0,2,1575302693275,1,0,91,1,custom_slider1
1026,How well does each of these sentences describe it? (Click on the slider to provide a rating),53,Mon Dec 02 2019 11:04:53 GMT-0500 (Eastern Standard Time),images/flower-parade-basic.png,1|0,flowers,27,NA,1,sunflower,susan,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,28,NA,graduated_college,0,<b>That's a big sunflower.</b>|<b>That sunflower is big.</b>,english,male,0,6544,You and your friend see the following:,0,3,1575302693275,1,0,29,1,custom_slider1
1026,How well does each of these sentences describe it? (Click on the slider to provide a rating),79,Mon Dec 02 2019 11:04:53 GMT-0500 (Eastern Standard Time),images/tree-parade-basic.png,1|0,trees,27,NA,1,bonsai,susan,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,28,NA,graduated_college,1,<b>That's a small tree.</b>|<b>That tree is small.</b>,english,male,1,6056,You and your friend see the following:,0,1,1575302693275,1,0,81,1,custom_slider2
1026,How well does each of these sentences describe it? (Click on the slider to provide a rating),61,Mon Dec 02 2019 11:04:53 GMT-0500 (Eastern Standard Time),images/dog-parade-basic.png,1|0,dogs1,27,NA,1,doberman,susan,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,28,NA,graduated_college,0,<b>That's a big doberman.</b>|<b>That doberman is big.</b>,english,male,0,6416,You and your friend see the following:,0,2,1575302693275,1,0,17,1,custom_slider2
1026,How well does each of these sentences describe it? (Click on the slider to provide a rating),93,Mon Dec 02 2019 11:04:53 GMT-0500 (Eastern Standard Time),images/bird-parade-basic.png,1|0,birds,27,NA,1,hummingbird,susan,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,28,NA,graduated_college,1,<b>That's a small hummingbird.</b>|<b>That hummingbird is small.</b>,english,male,0,7568,You and your friend see the following:,0,3,1575302693275,1,0,51,1,custom_slider2
