submission_id,question,response1,startDate,context_picture,sentence_order,domain,experiment_id,problems,enjoyment,hit_id,item,botresponse,assignment_id,option2,option1,understand,text,target,age,comments,education,target_size,worker_id,sentences,languages,sex,np,context,sentence2,trial_number,startTime,fairprice,congruence,response2,sentence1,trial_name
506,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:36:29 GMT-0400 (Eastern Daylight Time),images/dog-parade-basic.png,0|1,dogs1,14,,2,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,doberman,Margaret,3XC1O3LBOTAEMJCQ0DN2OWLMZ4QTLV,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,29,,some_college,0,A3FYWUZK52IC2J,<b>That's a small doberman.</b>|<b>That doberman is small.</b>,English,female,0,You and your friend see the following:,NA,3,1568226989792,.75,1,3,NA,custom_slider2
505,How well does each of the sentences describe it? (Click on the slider to provide a rating),91,Wed Sep 11 2019 14:31:40 GMT-0400 (Eastern Daylight Time),NA,NA,NA,14,no,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,NA,jennifer,352YTHGROW1SJ2EAUR7WOWGN2O0H4G,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,59,n/a,some_college,NA,A1V2H0UF94ATWY,NA,English,male,NA,NA,The basketball is green.,1,1568226700916,.75,NA,0,The basketball is orange.,custom_warmup
505,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:31:40 GMT-0400 (Eastern Daylight Time),NA,NA,NA,14,no,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,NA,jennifer,352YTHGROW1SJ2EAUR7WOWGN2O0H4G,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,59,n/a,some_college,NA,A1V2H0UF94ATWY,NA,English,male,NA,NA,The chair is blue.,2,1568226700916,.75,NA,0,The chair is yellow.,custom_warmup
505,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Wed Sep 11 2019 14:31:40 GMT-0400 (Eastern Daylight Time),images/tree-parade-basic.png,1|0,trees,14,no,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,sequoia,jennifer,352YTHGROW1SJ2EAUR7WOWGN2O0H4G,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,59,n/a,some_college,0,A1V2H0UF94ATWY,<b>That's a big tree.</b>|<b>That tree is big.</b>,English,male,1,You and your friend see the following:,NA,1,1568226700916,.75,0,100,NA,custom_slider1
505,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Wed Sep 11 2019 14:31:40 GMT-0400 (Eastern Daylight Time),images/fish-parade-basic.png,1|0,fish,14,no,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,goldfish,jennifer,352YTHGROW1SJ2EAUR7WOWGN2O0H4G,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,59,n/a,some_college,1,A1V2H0UF94ATWY,<b>That's a small goldfish.</b>|<b>That goldfish is small.</b>,English,male,0,You and your friend see the following:,NA,2,1568226700916,.75,0,29,NA,custom_slider1
505,How well does each of these sentences describe it? (Click on the slider to provide a rating),12,Wed Sep 11 2019 14:31:40 GMT-0400 (Eastern Daylight Time),images/dog-parade-basic2.png,1|0,dogs2,14,no,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,pug,jennifer,352YTHGROW1SJ2EAUR7WOWGN2O0H4G,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,59,n/a,some_college,1,A1V2H0UF94ATWY,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,male,1,You and your friend see the following:,NA,3,1568226700916,.75,1,13,NA,custom_slider1
505,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Wed Sep 11 2019 14:31:40 GMT-0400 (Eastern Daylight Time),images/dog-parade-basic.png,1|0,dogs1,14,no,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,chihuahua,jennifer,352YTHGROW1SJ2EAUR7WOWGN2O0H4G,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,59,n/a,some_college,1,A1V2H0UF94ATWY,<b>That's a small chihuahua.</b>|<b>That chihuahua is small.</b>,English,male,0,You and your friend see the following:,NA,1,1568226700916,.75,0,18,NA,custom_slider2
505,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:31:40 GMT-0400 (Eastern Daylight Time),images/bird-parade-basic.png,1|0,birds,14,no,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,eagle,jennifer,352YTHGROW1SJ2EAUR7WOWGN2O0H4G,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,59,n/a,some_college,0,A1V2H0UF94ATWY,<b>That's a small bird.</b>|<b>That bird is small.</b>,English,male,1,You and your friend see the following:,NA,2,1568226700916,.75,1,1,NA,custom_slider2
505,How well does each of these sentences describe it? (Click on the slider to provide a rating),23,Wed Sep 11 2019 14:31:40 GMT-0400 (Eastern Daylight Time),images/flower-parade-basic.png,1|0,flowers,14,no,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,sunflower,jennifer,352YTHGROW1SJ2EAUR7WOWGN2O0H4G,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,59,n/a,some_college,0,A1V2H0UF94ATWY,<b>That's a small sunflower.</b>|<b>That sunflower is small.</b>,English,male,0,You and your friend see the following:,NA,3,1568226700916,.75,1,18,NA,custom_slider2
504,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:34:50 GMT-0400 (Eastern Daylight Time),NA,NA,NA,14,No,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,NA,mary,3UN61F00HXDN4FWD41207SO7PTTR5S,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,31,,graduated_college,NA,AU7A3QNJF3O00,NA,English,male,NA,NA,The chair is blue.,1,1568226890376,1.00,NA,0,The chair is yellow.,custom_warmup
504,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Wed Sep 11 2019 14:34:50 GMT-0400 (Eastern Daylight Time),NA,NA,NA,14,No,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,NA,mary,3UN61F00HXDN4FWD41207SO7PTTR5S,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,31,,graduated_college,NA,AU7A3QNJF3O00,NA,English,male,NA,NA,The basketball is green.,2,1568226890376,1.00,NA,0,The basketball is orange.,custom_warmup
504,How well does each of these sentences describe it? (Click on the slider to provide a rating),88,Wed Sep 11 2019 14:34:50 GMT-0400 (Eastern Daylight Time),images/flower-parade-basic.png,0|1,flowers,14,No,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,sunflower,mary,3UN61F00HXDN4FWD41207SO7PTTR5S,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,31,,graduated_college,0,AU7A3QNJF3O00,<b>That's a big flower.</b>|<b>That flower is big.</b>,English,male,1,You and your friend see the following:,NA,1,1568226890376,1.00,0,89,NA,custom_slider1
504,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:34:50 GMT-0400 (Eastern Daylight Time),images/tree-parade-basic.png,0|1,trees,14,No,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,bonsai,mary,3UN61F00HXDN4FWD41207SO7PTTR5S,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,31,,graduated_college,1,AU7A3QNJF3O00,<b>That's a big bonsai.</b>|<b>That bonsai is big.</b>,English,male,0,You and your friend see the following:,NA,2,1568226890376,1.00,1,0,NA,custom_slider1
504,How well does each of these sentences describe it? (Click on the slider to provide a rating),97,Wed Sep 11 2019 14:34:50 GMT-0400 (Eastern Daylight Time),images/dog-parade-basic.png,0|1,dogs1,14,No,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,chihuahua,mary,3UN61F00HXDN4FWD41207SO7PTTR5S,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,31,,graduated_college,1,AU7A3QNJF3O00,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,You and your friend see the following:,NA,3,1568226890376,1.00,0,97,NA,custom_slider1
504,How well does each of these sentences describe it? (Click on the slider to provide a rating),97,Wed Sep 11 2019 14:34:50 GMT-0400 (Eastern Daylight Time),images/fish-parade-basic.png,0|1,fish,14,No,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,goldfish,mary,3UN61F00HXDN4FWD41207SO7PTTR5S,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,31,,graduated_college,1,AU7A3QNJF3O00,<b>That's a small fish.</b>|<b>That fish is small.</b>,English,male,1,You and your friend see the following:,NA,1,1568226890376,1.00,0,92,NA,custom_slider2
504,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:34:50 GMT-0400 (Eastern Daylight Time),images/dog-parade-basic2.png,0|1,dogs2,14,No,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,great dane,mary,3UN61F00HXDN4FWD41207SO7PTTR5S,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,31,,graduated_college,0,AU7A3QNJF3O00,<b>That's a small great dane.</b>|<b>That great dane is small.</b>,English,male,0,You and your friend see the following:,NA,2,1568226890376,1.00,1,0,NA,custom_slider2
504,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:34:50 GMT-0400 (Eastern Daylight Time),images/bird-parade-basic.png,0|1,birds,14,No,1,36BTXXLZ2VW2LCUK0UEOEGM5X4HR4A,eagle,mary,3UN61F00HXDN4FWD41207SO7PTTR5S,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,31,,graduated_college,0,AU7A3QNJF3O00,<b>That's a small eagle.</b>|<b>That eagle is small.</b>,English,male,0,You and your friend see the following:,NA,3,1568226890376,1.00,1,0,NA,custom_slider2
503,How well does each of the sentences describe it? (Click on the slider to provide a rating),95,Wed Sep 11 2019 14:33:38 GMT-0400 (Eastern Daylight Time),NA,NA,NA,14,none,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,NA,barbara,31LM9EDVOMGAWGJ60WPDZI226XZJNI,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,39,none,graduated_college,NA,ALV4DAF8DIJ37,NA,english,male,NA,NA,The basketball is green.,1,1568226818873,.75,NA,0,The basketball is orange.,custom_warmup
503,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:33:38 GMT-0400 (Eastern Daylight Time),NA,NA,NA,14,none,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,NA,barbara,31LM9EDVOMGAWGJ60WPDZI226XZJNI,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,39,none,graduated_college,NA,ALV4DAF8DIJ37,NA,english,male,NA,NA,The chair is blue.,2,1568226818873,.75,NA,0,The chair is yellow.,custom_warmup
503,How well does each of these sentences describe it? (Click on the slider to provide a rating),50,Wed Sep 11 2019 14:33:38 GMT-0400 (Eastern Daylight Time),images/fish-parade-basic.png,1|0,fish,14,none,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,goldfish,barbara,31LM9EDVOMGAWGJ60WPDZI226XZJNI,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,39,none,graduated_college,1,ALV4DAF8DIJ37,<b>That's a small fish.</b>|<b>That fish is small.</b>,english,male,1,You and your friend see the following:,NA,1,1568226818873,.75,0,50,NA,custom_slider1
503,How well does each of these sentences describe it? (Click on the slider to provide a rating),8,Wed Sep 11 2019 14:33:38 GMT-0400 (Eastern Daylight Time),images/dog-parade-basic.png,1|0,dogs1,14,none,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,doberman,barbara,31LM9EDVOMGAWGJ60WPDZI226XZJNI,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,39,none,graduated_college,0,ALV4DAF8DIJ37,<b>That's a small doberman.</b>|<b>That doberman is small.</b>,english,male,0,You and your friend see the following:,NA,2,1568226818873,.75,1,12,NA,custom_slider1
503,How well does each of these sentences describe it? (Click on the slider to provide a rating),88,Wed Sep 11 2019 14:33:38 GMT-0400 (Eastern Daylight Time),images/tree-parade-basic.png,1|0,trees,14,none,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,bonsai,barbara,31LM9EDVOMGAWGJ60WPDZI226XZJNI,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,39,none,graduated_college,1,ALV4DAF8DIJ37,<b>That's a small bonsai.</b>|<b>That bonsai is small.</b>,english,male,0,You and your friend see the following:,NA,3,1568226818873,.75,0,90,NA,custom_slider1
503,How well does each of these sentences describe it? (Click on the slider to provide a rating),11,Wed Sep 11 2019 14:33:38 GMT-0400 (Eastern Daylight Time),images/flower-parade-basic.png,1|0,flowers,14,none,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,sunflower,barbara,31LM9EDVOMGAWGJ60WPDZI226XZJNI,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,39,none,graduated_college,0,ALV4DAF8DIJ37,<b>That's a small sunflower.</b>|<b>That sunflower is small.</b>,english,male,0,You and your friend see the following:,NA,1,1568226818873,.75,1,12,NA,custom_slider2
503,How well does each of these sentences describe it? (Click on the slider to provide a rating),90,Wed Sep 11 2019 14:33:38 GMT-0400 (Eastern Daylight Time),images/dog-parade-basic2.png,1|0,dogs2,14,none,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,pug,barbara,31LM9EDVOMGAWGJ60WPDZI226XZJNI,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,39,none,graduated_college,1,ALV4DAF8DIJ37,<b>That's a small dog.</b>|<b>That dog is small.</b>,english,male,1,You and your friend see the following:,NA,2,1568226818873,.75,0,90,NA,custom_slider2
503,How well does each of these sentences describe it? (Click on the slider to provide a rating),9,Wed Sep 11 2019 14:33:38 GMT-0400 (Eastern Daylight Time),images/bird-parade-basic.png,1|0,birds,14,none,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,eagle,barbara,31LM9EDVOMGAWGJ60WPDZI226XZJNI,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,39,none,graduated_college,0,ALV4DAF8DIJ37,<b>That's a small bird.</b>|<b>That bird is small.</b>,english,male,1,You and your friend see the following:,NA,3,1568226818873,.75,1,14,NA,custom_slider2
502,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Wed Sep 11 2019 13:33:08 GMT-0500 (Central Daylight Time),NA,NA,NA,14,No.,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,NA,patricia,3F6HPJW4JEO0DEUCLCA8WKTCXYHW2Z,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,39,,higher_degree,NA,A1FYWSPNO7KN1O,NA,English,male,NA,NA,The basketball is green.,1,1568226788679,0.60,NA,0,The basketball is orange.,custom_warmup
502,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 13:33:08 GMT-0500 (Central Daylight Time),NA,NA,NA,14,No.,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,NA,patricia,3F6HPJW4JEO0DEUCLCA8WKTCXYHW2Z,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,39,,higher_degree,NA,A1FYWSPNO7KN1O,NA,English,male,NA,NA,The chair is blue.,2,1568226788679,0.60,NA,0,The chair is yellow.,custom_warmup
502,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 13:33:08 GMT-0500 (Central Daylight Time),images/fish-parade-basic.png,0|1,fish,14,No.,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,goldfish,patricia,3F6HPJW4JEO0DEUCLCA8WKTCXYHW2Z,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,39,,higher_degree,1,A1FYWSPNO7KN1O,<b>That's a big fish.</b>|<b>That fish is big.</b>,English,male,1,You and your friend see the following:,NA,1,1568226788679,0.60,1,0,NA,custom_slider1
502,How well does each of these sentences describe it? (Click on the slider to provide a rating),81,Wed Sep 11 2019 13:33:08 GMT-0500 (Central Daylight Time),images/tree-parade-basic.png,0|1,trees,14,No.,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,sequoia,patricia,3F6HPJW4JEO0DEUCLCA8WKTCXYHW2Z,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,39,,higher_degree,0,A1FYWSPNO7KN1O,<b>That's a big sequoia.</b>|<b>That sequoia is big.</b>,English,male,0,You and your friend see the following:,NA,2,1568226788679,0.60,0,100,NA,custom_slider1
502,How well does each of these sentences describe it? (Click on the slider to provide a rating),84,Wed Sep 11 2019 13:33:08 GMT-0500 (Central Daylight Time),images/dog-parade-basic.png,0|1,dogs1,14,No.,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,chihuahua,patricia,3F6HPJW4JEO0DEUCLCA8WKTCXYHW2Z,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,39,,higher_degree,1,A1FYWSPNO7KN1O,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,You and your friend see the following:,NA,3,1568226788679,0.60,0,99,NA,custom_slider1
502,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 13:33:08 GMT-0500 (Central Daylight Time),images/bird-parade-basic.png,0|1,birds,14,No.,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,eagle,patricia,3F6HPJW4JEO0DEUCLCA8WKTCXYHW2Z,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,39,,higher_degree,0,A1FYWSPNO7KN1O,<b>That's a small eagle.</b>|<b>That eagle is small.</b>,English,male,0,You and your friend see the following:,NA,1,1568226788679,0.60,1,2,NA,custom_slider2
502,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 13:33:08 GMT-0500 (Central Daylight Time),images/flower-parade-basic.png,0|1,flowers,14,No.,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,sunflower,patricia,3F6HPJW4JEO0DEUCLCA8WKTCXYHW2Z,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,39,,higher_degree,0,A1FYWSPNO7KN1O,<b>That's a small flower.</b>|<b>That flower is small.</b>,English,male,1,You and your friend see the following:,NA,2,1568226788679,0.60,1,0,NA,custom_slider2
502,How well does each of these sentences describe it? (Click on the slider to provide a rating),24,Wed Sep 11 2019 13:33:08 GMT-0500 (Central Daylight Time),images/dog-parade-basic2.png,0|1,dogs2,14,No.,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,pug,patricia,3F6HPJW4JEO0DEUCLCA8WKTCXYHW2Z,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,39,,higher_degree,1,A1FYWSPNO7KN1O,<b>That's a small pug.</b>|<b>That pug is small.</b>,English,male,0,You and your friend see the following:,NA,3,1568226788679,0.60,0,70,NA,custom_slider2
501,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:32:17 GMT-0400 (Eastern Daylight Time),NA,NA,NA,14,no,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,NA,patricia,3VP0C6EFSHKSQ3JZ4CGODZ8XF15M6F,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,36,,graduated_college,NA,A1D9ZWU1M46SAF,NA,English,male,NA,NA,The chair is blue.,1,1568226737662,0.5,NA,13,The chair is yellow.,custom_warmup
501,How well does each of the sentences describe it? (Click on the slider to provide a rating),96,Wed Sep 11 2019 14:32:17 GMT-0400 (Eastern Daylight Time),NA,NA,NA,14,no,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,NA,patricia,3VP0C6EFSHKSQ3JZ4CGODZ8XF15M6F,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,36,,graduated_college,NA,A1D9ZWU1M46SAF,NA,English,male,NA,NA,The basketball is green.,2,1568226737662,0.5,NA,0,The basketball is orange.,custom_warmup
501,How well does each of these sentences describe it? (Click on the slider to provide a rating),95,Wed Sep 11 2019 14:32:17 GMT-0400 (Eastern Daylight Time),images/dog-parade-basic2.png,1|0,dogs2,14,no,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,great dane,patricia,3VP0C6EFSHKSQ3JZ4CGODZ8XF15M6F,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,36,,graduated_college,0,A1D9ZWU1M46SAF,<b>That's a big great dane.</b>|<b>That great dane is big.</b>,English,male,0,You and your friend see the following:,NA,1,1568226737662,0.5,0,51,NA,custom_slider1
501,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:32:17 GMT-0400 (Eastern Daylight Time),images/dog-parade-basic.png,1|0,dogs1,14,no,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,chihuahua,patricia,3VP0C6EFSHKSQ3JZ4CGODZ8XF15M6F,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,36,,graduated_college,1,A1D9ZWU1M46SAF,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,male,1,You and your friend see the following:,NA,2,1568226737662,0.5,1,2,NA,custom_slider1
501,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:32:17 GMT-0400 (Eastern Daylight Time),images/bird-parade-basic.png,1|0,birds,14,no,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,hummingbird,patricia,3VP0C6EFSHKSQ3JZ4CGODZ8XF15M6F,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,36,,graduated_college,1,A1D9ZWU1M46SAF,<b>That's a big bird.</b>|<b>That bird is big.</b>,English,male,1,You and your friend see the following:,NA,3,1568226737662,0.5,1,0,NA,custom_slider1
501,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Wed Sep 11 2019 14:32:17 GMT-0400 (Eastern Daylight Time),images/tree-parade-basic.png,1|0,trees,14,no,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,sequoia,patricia,3VP0C6EFSHKSQ3JZ4CGODZ8XF15M6F,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,36,,graduated_college,0,A1D9ZWU1M46SAF,<b>That's a big sequoia.</b>|<b>That sequoia is big.</b>,English,male,0,You and your friend see the following:,NA,1,1568226737662,0.5,0,7,NA,custom_slider2
501,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:32:17 GMT-0400 (Eastern Daylight Time),images/fish-parade-basic.png,1|0,fish,14,no,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,swordfish,patricia,3VP0C6EFSHKSQ3JZ4CGODZ8XF15M6F,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,36,,graduated_college,0,A1D9ZWU1M46SAF,<b>That's a small swordfish.</b>|<b>That swordfish is small.</b>,English,male,0,You and your friend see the following:,NA,2,1568226737662,0.5,1,29,NA,custom_slider2
501,How well does each of these sentences describe it? (Click on the slider to provide a rating),97,Wed Sep 11 2019 14:32:17 GMT-0400 (Eastern Daylight Time),images/flower-parade-basic.png,1|0,flowers,14,no,1,30Z7M1Q8UY8B5WV5AMIF02D0ZMQ8AR,dandelion,patricia,3VP0C6EFSHKSQ3JZ4CGODZ8XF15M6F,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,36,,graduated_college,1,A1D9ZWU1M46SAF,<b>That's a small flower.</b>|<b>That flower is small.</b>,English,male,1,You and your friend see the following:,NA,3,1568226737662,0.5,0,98,NA,custom_slider2
500,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:33:44 GMT-0400 (Eastern Daylight Time),NA,NA,NA,14,no issues,1,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,NA,linda,3FE2ERCCZYWO0CMGWOUAB3OJ56AOP2,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,47,,graduated_high_school,NA,A110KENBXU7SUJ,NA,English,male,NA,NA,The chair is blue.,1,1568226824110,0.6,NA,0,The chair is yellow.,custom_warmup
500,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Wed Sep 11 2019 14:33:44 GMT-0400 (Eastern Daylight Time),NA,NA,NA,14,no issues,1,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,NA,linda,3FE2ERCCZYWO0CMGWOUAB3OJ56AOP2,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,47,,graduated_high_school,NA,A110KENBXU7SUJ,NA,English,male,NA,NA,The basketball is green.,2,1568226824110,0.6,NA,0,The basketball is orange.,custom_warmup
500,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Wed Sep 11 2019 14:33:44 GMT-0400 (Eastern Daylight Time),images/flower-parade-basic.png,0|1,flowers,14,no issues,1,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,sunflower,linda,3FE2ERCCZYWO0CMGWOUAB3OJ56AOP2,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,47,,graduated_high_school,0,A110KENBXU7SUJ,<b>That's a big flower.</b>|<b>That flower is big.</b>,English,male,1,You and your friend see the following:,NA,1,1568226824110,0.6,0,100,NA,custom_slider1
500,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Wed Sep 11 2019 14:33:44 GMT-0400 (Eastern Daylight Time),images/dog-parade-basic.png,0|1,dogs1,14,no issues,1,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,doberman,linda,3FE2ERCCZYWO0CMGWOUAB3OJ56AOP2,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,47,,graduated_high_school,0,A110KENBXU7SUJ,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,male,1,You and your friend see the following:,NA,2,1568226824110,0.6,0,100,NA,custom_slider1
500,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Wed Sep 11 2019 14:33:44 GMT-0400 (Eastern Daylight Time),images/tree-parade-basic.png,0|1,trees,14,no issues,1,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,bonsai,linda,3FE2ERCCZYWO0CMGWOUAB3OJ56AOP2,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,47,,graduated_high_school,1,A110KENBXU7SUJ,<b>That's a small bonsai.</b>|<b>That bonsai is small.</b>,English,male,0,You and your friend see the following:,NA,3,1568226824110,0.6,0,100,NA,custom_slider1
500,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:33:44 GMT-0400 (Eastern Daylight Time),images/fish-parade-basic.png,0|1,fish,14,no issues,1,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,swordfish,linda,3FE2ERCCZYWO0CMGWOUAB3OJ56AOP2,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,47,,graduated_high_school,0,A110KENBXU7SUJ,<b>That's a small swordfish.</b>|<b>That swordfish is small.</b>,English,male,0,You and your friend see the following:,NA,1,1568226824110,0.6,1,0,NA,custom_slider2
500,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Wed Sep 11 2019 14:33:44 GMT-0400 (Eastern Daylight Time),images/dog-parade-basic2.png,0|1,dogs2,14,no issues,1,3HJ1EVZS2O7H3GBG0G954BUZJ4LR3P,pug,linda,3FE2ERCCZYWO0CMGWOUAB3OJ56AOP2,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,47,,graduated_high_school,1,A110KENBXU7SUJ,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,male,1,You and your friend see the following:,NA,2,1568226824110,0.6,1,1,NA,custom_slider2
