submission_id,question,response1,startDate,context_picture,sentence_order,domain,experiment_id,problems,enjoyment,item,botresponse,option2,option1,understand,text,target,age,comments,education,target_size,sentences,languages,sex,np,RT,context,sentence2,trial_number,startTime,fairprice,congruence,response2,sentence1,trial_name
1011,How well does each of these sentences describe it? (Click on the slider to provide a rating),8,Fri Nov 29 2019 12:58:11 GMT-0800 (Pacific Standard Time),images/bird-parade-basic.png,0|1,birds,27,Nope,1,hummingbird,margaret,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,34,NA,graduated_college,1,<b>That's a small hummingbird.</b>|<b>That hummingbird is small.</b>,English,male,0,15435,You and your friend see the following:,1,2,1575061091424,80,0,90,0,custom_slider1
1011,How well does each of these sentences describe it? (Click on the slider to provide a rating),7,Fri Nov 29 2019 12:58:11 GMT-0800 (Pacific Standard Time),images/fish-parade-basic.png,0|1,fish,27,Nope,1,goldfish,margaret,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,34,NA,graduated_college,1,<b>That's a small goldfish.</b>|<b>That goldfish is small.</b>,English,male,0,15631,You and your friend see the following:,1,3,1575061091424,80,0,100,0,custom_slider1
1011,How well does each of these sentences describe it? (Click on the slider to provide a rating),42,Fri Nov 29 2019 12:58:11 GMT-0800 (Pacific Standard Time),images/flower-parade-basic.png,0|1,flowers,27,Nope,1,dandelion,margaret,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,34,NA,graduated_college,1,<b>That's a small dandelion.</b>|<b>That dandelion is small.</b>,English,male,0,8908,You and your friend see the following:,1,1,1575061091424,80,0,71,0,custom_slider2
1011,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 12:58:11 GMT-0800 (Pacific Standard Time),images/tree-parade-basic.png,0|1,trees,27,Nope,1,sequoia,margaret,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,34,NA,graduated_college,0,<b>That's a big tree.</b>|<b>That tree is big.</b>,English,male,1,10979,You and your friend see the following:,1,2,1575061091424,80,0,100,0,custom_slider2
1011,How well does each of these sentences describe it? (Click on the slider to provide a rating),84,Fri Nov 29 2019 12:58:11 GMT-0800 (Pacific Standard Time),images/dog-parade-basic2.png,NA,dogs2,27,Nope,1,great dane,margaret,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,34,NA,graduated_college,0,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,male,1,7942,You and your friend see the following:,1,3,1575061091424,80,0,86,0,custom_slider2
1016,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 16:00:29 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,None,1,NA,patricia,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,29,None,some_college,NA,NA,English,male,NA,10583,NA,The basketball is green.,1,1575061229015,1,NA,0,The basketball is orange.,custom_warmup
1016,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Fri Nov 29 2019 16:00:29 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,None,1,NA,patricia,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,29,None,some_college,NA,NA,English,male,NA,9005,NA,The chair is blue.,2,1575061229015,1,NA,66,The chair is yellow.,custom_warmup
1016,How well does each of these sentences describe it? (Click on the slider to provide a rating),56,Fri Nov 29 2019 16:00:29 GMT-0500 (Eastern Standard Time),images/dog-parade-basic2.png,NA,dogs2,27,None,1,great dane,patricia,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,29,None,some_college,0,<b>That's a big great dane.</b>|<b>That great dane is big.</b>,English,male,0,19532,You and your friend see the following:,0,1,1575061229015,1,0,32,1,custom_slider1
1016,How well does each of these sentences describe it? (Click on the slider to provide a rating),88,Fri Nov 29 2019 16:00:29 GMT-0500 (Eastern Standard Time),images/dog-parade-basic.png,1|0,dogs1,27,None,1,chihuahua,patricia,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,29,None,some_college,1,<b>That's a small chihuahua.</b>|<b>That chihuahua is small.</b>,English,male,0,12577,You and your friend see the following:,0,2,1575061229015,1,0,30,1,custom_slider1
1016,How well does each of these sentences describe it? (Click on the slider to provide a rating),11,Fri Nov 29 2019 16:00:29 GMT-0500 (Eastern Standard Time),images/flower-parade-basic.png,1|0,flowers,27,None,1,sunflower,patricia,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,29,None,some_college,0,<b>That's a big flower.</b>|<b>That flower is big.</b>,English,male,1,53638,You and your friend see the following:,0,3,1575061229015,1,0,6,1,custom_slider1
1016,How well does each of these sentences describe it? (Click on the slider to provide a rating),95,Fri Nov 29 2019 16:00:29 GMT-0500 (Eastern Standard Time),images/bird-parade-basic.png,1|0,birds,27,None,1,hummingbird,patricia,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,29,None,some_college,1,<b>That's a small bird.</b>|<b>That bird is small.</b>,English,male,1,15133,You and your friend see the following:,0,1,1575061229015,1,0,82,1,custom_slider2
1016,How well does each of these sentences describe it? (Click on the slider to provide a rating),69,Fri Nov 29 2019 16:00:29 GMT-0500 (Eastern Standard Time),images/tree-parade-basic.png,1|0,trees,27,None,1,sequoia,patricia,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,29,None,some_college,0,<b>That's a big tree.</b>|<b>That tree is big.</b>,English,male,1,51195,You and your friend see the following:,0,2,1575061229015,1,0,89,1,custom_slider2
1016,How well does each of these sentences describe it? (Click on the slider to provide a rating),78,Fri Nov 29 2019 16:00:29 GMT-0500 (Eastern Standard Time),images/fish-parade-basic.png,1|0,fish,27,None,1,goldfish,patricia,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,29,None,some_college,1,<b>That's a small goldfish.</b>|<b>That goldfish is small.</b>,English,male,0,11746,You and your friend see the following:,0,3,1575061229015,1,0,45,1,custom_slider2
1012,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 15:57:26 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,I did not encounter any problems in the experiment.,1,NA,mary,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,36,I do not have any further comments.,graduated_college,NA,NA,English,male,NA,7106,NA,The basketball is green.,1,1575061046791,0.8,NA,0,The basketball is orange.,custom_warmup
1012,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Fri Nov 29 2019 15:57:26 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,I did not encounter any problems in the experiment.,1,NA,mary,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,36,I do not have any further comments.,graduated_college,NA,NA,English,male,NA,11180,NA,The chair is blue.,2,1575061046791,0.8,NA,33,The chair is yellow.,custom_warmup
1012,How well does each of these sentences describe it? (Click on the slider to provide a rating),76,Fri Nov 29 2019 15:57:26 GMT-0500 (Eastern Standard Time),images/dog-parade-basic.png,1|0,dogs1,27,I did not encounter any problems in the experiment.,1,doberman,mary,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,36,I do not have any further comments.,graduated_college,0,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,male,1,26390,You and your friend see the following:,0,1,1575061046791,0.8,0,100,1,custom_slider1
1012,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 15:57:26 GMT-0500 (Eastern Standard Time),images/tree-parade-basic.png,1|0,trees,27,I did not encounter any problems in the experiment.,1,bonsai,mary,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,36,I do not have any further comments.,graduated_college,1,<b>That's a small bonsai.</b>|<b>That bonsai is small.</b>,English,male,0,25600,You and your friend see the following:,0,2,1575061046791,0.8,0,31,1,custom_slider1
1012,How well does each of these sentences describe it? (Click on the slider to provide a rating),83,Fri Nov 29 2019 15:57:26 GMT-0500 (Eastern Standard Time),images/bird-parade-basic.png,1|0,birds,27,I did not encounter any problems in the experiment.,1,hummingbird,mary,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,36,I do not have any further comments.,graduated_college,1,<b>That's a small hummingbird.</b>|<b>That hummingbird is small.</b>,English,male,0,27388,You and your friend see the following:,0,3,1575061046791,0.8,0,27,1,custom_slider1
1012,How well does each of these sentences describe it? (Click on the slider to provide a rating),72,Fri Nov 29 2019 15:57:26 GMT-0500 (Eastern Standard Time),images/flower-parade-basic.png,1|0,flowers,27,I did not encounter any problems in the experiment.,1,sunflower,mary,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,36,I do not have any further comments.,graduated_college,0,<b>That's a big flower.</b>|<b>That flower is big.</b>,English,male,1,20034,You and your friend see the following:,0,1,1575061046791,0.8,0,60,1,custom_slider2
1012,How well does each of these sentences describe it? (Click on the slider to provide a rating),64,Fri Nov 29 2019 15:57:26 GMT-0500 (Eastern Standard Time),images/dog-parade-basic2.png,NA,dogs2,27,I did not encounter any problems in the experiment.,1,pug,mary,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,36,I do not have any further comments.,graduated_college,1,<b>That's a small pug.</b>|<b>That pug is small.</b>,English,male,0,17150,You and your friend see the following:,0,2,1575061046791,0.8,0,21,1,custom_slider2
1012,How well does each of these sentences describe it? (Click on the slider to provide a rating),85,Fri Nov 29 2019 15:57:26 GMT-0500 (Eastern Standard Time),images/fish-parade-basic.png,1|0,fish,27,I did not encounter any problems in the experiment.,1,swordfish,mary,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,36,I do not have any further comments.,graduated_college,0,<b>That's a big fish.</b>|<b>That fish is big.</b>,English,male,1,14327,You and your friend see the following:,0,3,1575061046791,0.8,0,39,1,custom_slider2
1014,How well does each of the sentences describe it? (Click on the slider to provide a rating),69,Fri Nov 29 2019 15:50:58 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,No,2,NA,Patricia,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,29,No comments,higher_degree,NA,NA,English,male,NA,2640,NA,The chair is blue.,1,1575060658398,1,NA,51,The chair is yellow.,custom_warmup
1014,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 15:50:58 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,No,2,NA,Patricia,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,29,No comments,higher_degree,NA,NA,English,male,NA,5567,NA,The basketball is green.,2,1575060658398,1,NA,0,The basketball is orange.,custom_warmup
1014,How well does each of these sentences describe it? (Click on the slider to provide a rating),67,Fri Nov 29 2019 15:50:58 GMT-0500 (Eastern Standard Time),images/flower-parade-basic.png,1|0,flowers,27,No,2,sunflower,Patricia,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,29,No comments,higher_degree,0,<b>That's a big sunflower.</b>|<b>That sunflower is big.</b>,English,male,0,5904,You and your friend see the following:,0,1,1575060658398,1,0,42,1,custom_slider1
1014,How well does each of these sentences describe it? (Click on the slider to provide a rating),62,Fri Nov 29 2019 15:50:58 GMT-0500 (Eastern Standard Time),images/dog-parade-basic.png,1|0,dogs1,27,No,2,chihuahua,Patricia,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,29,No comments,higher_degree,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,3488,You and your friend see the following:,0,2,1575060658398,1,0,41,1,custom_slider1
1014,How well does each of these sentences describe it? (Click on the slider to provide a rating),32,Fri Nov 29 2019 15:50:58 GMT-0500 (Eastern Standard Time),images/bird-parade-basic.png,1|0,birds,27,No,2,hummingbird,Patricia,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,29,No comments,higher_degree,1,<b>That's a small bird.</b>|<b>That bird is small.</b>,English,male,1,2880,You and your friend see the following:,0,3,1575060658398,1,0,81,1,custom_slider1
1014,How well does each of these sentences describe it? (Click on the slider to provide a rating),47,Fri Nov 29 2019 15:50:58 GMT-0500 (Eastern Standard Time),images/fish-parade-basic.png,1|0,fish,27,No,2,swordfish,Patricia,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,29,No comments,higher_degree,0,<b>That's a big fish.</b>|<b>That fish is big.</b>,English,male,1,4519,You and your friend see the following:,0,1,1575060658398,1,0,80,1,custom_slider2
1014,How well does each of these sentences describe it? (Click on the slider to provide a rating),90,Fri Nov 29 2019 15:50:58 GMT-0500 (Eastern Standard Time),images/dog-parade-basic2.png,NA,dogs2,27,No,2,pug,Patricia,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,29,No comments,higher_degree,1,<b>That's a small pug.</b>|<b>That pug is small.</b>,English,male,0,2695,You and your friend see the following:,0,2,1575060658398,1,0,33,1,custom_slider2
1014,How well does each of these sentences describe it? (Click on the slider to provide a rating),28,Fri Nov 29 2019 15:50:58 GMT-0500 (Eastern Standard Time),images/tree-parade-basic.png,1|0,trees,27,No,2,sequoia,Patricia,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,29,No comments,higher_degree,0,<b>That's a big sequoia.</b>|<b>That sequoia is big.</b>,English,male,0,4375,You and your friend see the following:,0,3,1575060658398,1,0,68,1,custom_slider2
1015,How well does each of the sentences describe it? (Click on the slider to provide a rating),1,Fri Nov 29 2019 12:56:42 GMT-0800 (Pacific Standard Time),NA,NA,NA,27,NO,2,NA,Barbara,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,28,Very interesting,some_college,NA,NA,English,male,NA,31195,NA,The chair is blue.,1,1575061002838,0.8,NA,100,The chair is yellow.,custom_warmup
1015,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 12:56:42 GMT-0800 (Pacific Standard Time),NA,NA,NA,27,NO,2,NA,Barbara,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,28,Very interesting,some_college,NA,NA,English,male,NA,21277,NA,The basketball is green.,2,1575061002838,0.8,NA,0,The basketball is orange.,custom_warmup
1015,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 12:56:42 GMT-0800 (Pacific Standard Time),images/dog-parade-basic.png,1|0,dogs1,27,NO,2,chihuahua,Barbara,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,28,Very interesting,some_college,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,32826,You and your friend see the following:,0,1,1575061002838,0.8,0,13,1,custom_slider1
1015,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 12:56:42 GMT-0800 (Pacific Standard Time),images/dog-parade-basic2.png,NA,dogs2,27,NO,2,great dane,Barbara,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,28,Very interesting,some_college,0,<b>That's a big great dane.</b>|<b>That great dane is big.</b>,English,male,0,15270,You and your friend see the following:,0,2,1575061002838,0.8,0,1,1,custom_slider1
1015,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 12:56:42 GMT-0800 (Pacific Standard Time),images/bird-parade-basic.png,1|0,birds,27,NO,2,hummingbird,Barbara,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,28,Very interesting,some_college,1,<b>That's a small hummingbird.</b>|<b>That hummingbird is small.</b>,English,male,0,106558,You and your friend see the following:,0,3,1575061002838,0.8,0,3,1,custom_slider1
1015,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 12:56:42 GMT-0800 (Pacific Standard Time),images/flower-parade-basic.png,1|0,flowers,27,NO,2,sunflower,Barbara,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,28,Very interesting,some_college,0,<b>That's a big sunflower.</b>|<b>That sunflower is big.</b>,English,male,0,26802,You and your friend see the following:,0,1,1575061002838,0.8,0,1,1,custom_slider2
1015,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Fri Nov 29 2019 12:56:42 GMT-0800 (Pacific Standard Time),images/fish-parade-basic.png,1|0,fish,27,NO,2,goldfish,Barbara,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,28,Very interesting,some_college,1,<b>That's a small fish.</b>|<b>That fish is small.</b>,English,male,1,13852,You and your friend see the following:,0,2,1575061002838,0.8,0,100,1,custom_slider2
1015,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 12:56:42 GMT-0800 (Pacific Standard Time),images/tree-parade-basic.png,1|0,trees,27,NO,2,sequoia,Barbara,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,28,Very interesting,some_college,0,<b>That's a big tree.</b>|<b>That tree is big.</b>,English,male,1,14920,You and your friend see the following:,0,3,1575061002838,0.8,0,0,1,custom_slider2
1017,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Fri Nov 29 2019 16:02:51 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,No problems,1,NA,elizabeth,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,39,NA,graduated_college,NA,NA,English,male,NA,10600,NA,The chair is blue.,1,1575061371033,1.25,NA,0,The chair is yellow.,custom_warmup
1017,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 16:02:51 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,No problems,1,NA,elizabeth,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,39,NA,graduated_college,NA,NA,English,male,NA,5701,NA,The basketball is green.,2,1575061371033,1.25,NA,0,The basketball is orange.,custom_warmup
1017,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 16:02:51 GMT-0500 (Eastern Standard Time),images/dog-parade-basic2.png,NA,dogs2,27,No problems,1,pug,elizabeth,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,39,NA,graduated_college,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,15370,You and your friend see the following:,0,1,1575061371033,1.25,0,100,1,custom_slider1
1017,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 16:02:51 GMT-0500 (Eastern Standard Time),images/dog-parade-basic.png,1|0,dogs1,27,No problems,1,chihuahua,elizabeth,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,39,NA,graduated_college,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,9325,You and your friend see the following:,0,2,1575061371033,1.25,0,100,1,custom_slider1
1017,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 16:02:51 GMT-0500 (Eastern Standard Time),images/tree-parade-basic.png,1|0,trees,27,No problems,1,bonsai,elizabeth,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,39,NA,graduated_college,1,<b>That's a small bonsai.</b>|<b>That bonsai is small.</b>,English,male,0,16765,You and your friend see the following:,0,3,1575061371033,1.25,0,100,1,custom_slider1
1017,How well does each of these sentences describe it? (Click on the slider to provide a rating),97,Fri Nov 29 2019 16:02:51 GMT-0500 (Eastern Standard Time),images/fish-parade-basic.png,1|0,fish,27,No problems,1,swordfish,elizabeth,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,39,NA,graduated_college,0,<b>That's a big swordfish.</b>|<b>That swordfish is big.</b>,English,male,0,20414,You and your friend see the following:,0,1,1575061371033,1.25,0,97,1,custom_slider2
1017,How well does each of these sentences describe it? (Click on the slider to provide a rating),50,Fri Nov 29 2019 16:02:51 GMT-0500 (Eastern Standard Time),images/flower-parade-basic.png,1|0,flowers,27,No problems,1,sunflower,elizabeth,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,39,NA,graduated_college,0,<b>That's a big flower.</b>|<b>That flower is big.</b>,English,male,1,9036,You and your friend see the following:,0,2,1575061371033,1.25,0,50,1,custom_slider2
1017,How well does each of these sentences describe it? (Click on the slider to provide a rating),69,Fri Nov 29 2019 16:02:51 GMT-0500 (Eastern Standard Time),images/bird-parade-basic.png,1|0,birds,27,No problems,1,eagle,elizabeth,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,39,NA,graduated_college,0,<b>That's a big eagle.</b>|<b>That eagle is big.</b>,English,male,0,8946,You and your friend see the following:,0,3,1575061371033,1.25,0,78,1,custom_slider2
1020,How well does each of the sentences describe it? (Click on the slider to provide a rating),13,Fri Nov 29 2019 13:05:01 GMT-0800 (Pacific Standard Time),NA,NA,NA,27,nope,1,NA,barbara,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,54,no comments,some_college,NA,NA,English,male,NA,20182,NA,The chair is blue.,1,1575061501079,0.9,NA,25,The chair is yellow.,custom_warmup
1020,How well does each of the sentences describe it? (Click on the slider to provide a rating),98,Fri Nov 29 2019 13:05:01 GMT-0800 (Pacific Standard Time),NA,NA,NA,27,nope,1,NA,barbara,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,54,no comments,some_college,NA,NA,English,male,NA,6766,NA,The basketball is green.,2,1575061501079,0.9,NA,2,The basketball is orange.,custom_warmup
1020,How well does each of these sentences describe it? (Click on the slider to provide a rating),97,Fri Nov 29 2019 13:05:01 GMT-0800 (Pacific Standard Time),images/dog-parade-basic.png,0|1,dogs1,27,nope,1,chihuahua,barbara,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,54,no comments,some_college,1,<b>That's a small dog.</b>|<b>That dog is small.</b>,English,male,1,12945,You and your friend see the following:,1,1,1575061501079,0.9,0,98,0,custom_slider1
1020,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 13:05:01 GMT-0800 (Pacific Standard Time),images/tree-parade-basic.png,0|1,trees,27,nope,1,sequoia,barbara,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,54,no comments,some_college,0,<b>That's a big tree.</b>|<b>That tree is big.</b>,English,male,1,16212,You and your friend see the following:,1,2,1575061501079,0.9,0,98,0,custom_slider1
1020,How well does each of these sentences describe it? (Click on the slider to provide a rating),73,Fri Nov 29 2019 13:05:01 GMT-0800 (Pacific Standard Time),images/flower-parade-basic.png,0|1,flowers,27,nope,1,sunflower,barbara,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,54,no comments,some_college,0,<b>That's a big sunflower.</b>|<b>That sunflower is big.</b>,English,male,0,7384,You and your friend see the following:,1,3,1575061501079,0.9,0,76,0,custom_slider1
1020,How well does each of these sentences describe it? (Click on the slider to provide a rating),84,Fri Nov 29 2019 13:05:01 GMT-0800 (Pacific Standard Time),images/fish-parade-basic.png,0|1,fish,27,nope,1,swordfish,barbara,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,54,no comments,some_college,0,<b>That's a big swordfish.</b>|<b>That swordfish is big.</b>,English,male,0,4992,You and your friend see the following:,1,1,1575061501079,0.9,0,86,0,custom_slider2
1020,How well does each of these sentences describe it? (Click on the slider to provide a rating),83,Fri Nov 29 2019 13:05:01 GMT-0800 (Pacific Standard Time),images/dog-parade-basic2.png,NA,dogs2,27,nope,1,pug,barbara,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,54,no comments,some_college,1,<b>That's a small pug.</b>|<b>That pug is small.</b>,English,male,0,7728,You and your friend see the following:,1,2,1575061501079,0.9,0,83,0,custom_slider2
1020,How well does each of these sentences describe it? (Click on the slider to provide a rating),91,Fri Nov 29 2019 13:05:01 GMT-0800 (Pacific Standard Time),images/bird-parade-basic.png,0|1,birds,27,nope,1,hummingbird,barbara,very well,very bad,yes,You also see this hummingbird.,warmup/colibri.jpg,54,no comments,some_college,1,<b>That's a small bird.</b>|<b>That bird is small.</b>,English,male,1,3592,You and your friend see the following:,1,3,1575061501079,0.9,0,94,0,custom_slider2
1018,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Fri Nov 29 2019 14:03:20 GMT-0700 (Mountain Standard Time),NA,NA,NA,27,Nope,1,NA,Linda,very well,very bad,NA,Imagine you see this chair.,warmup/purple-chair.png,NA,Thank you!,some_college,NA,NA,English,NA,NA,11321,NA,The chair is blue.,1,1575061400715,0.5,NA,100,The chair is yellow.,custom_warmup
1018,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 14:03:20 GMT-0700 (Mountain Standard Time),NA,NA,NA,27,Nope,1,NA,Linda,very well,very bad,NA,Imagine you see this basketball.,warmup/basketball.png,NA,Thank you!,some_college,NA,NA,English,NA,NA,5719,NA,The basketball is green.,2,1575061400715,0.5,NA,0,The basketball is orange.,custom_warmup
1018,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 14:03:20 GMT-0700 (Mountain Standard Time),images/dog-parade-basic2.png,NA,dogs2,27,Nope,1,great dane,Linda,very well,very bad,NA,You also see this great dane.,warmup/great-dane.jpg,NA,Thank you!,some_college,0,<b>That's a big great dane.</b>|<b>That great dane is big.</b>,English,NA,0,15873,You and your friend see the following:,0,1,1575061400715,0.5,0,100,1,custom_slider1
1018,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 14:03:20 GMT-0700 (Mountain Standard Time),images/fish-parade-basic.png,1|0,fish,27,Nope,1,goldfish,Linda,very well,very bad,NA,You also see this goldfish.,warmup/goldfish.png,NA,Thank you!,some_college,1,<b>That's a small goldfish.</b>|<b>That goldfish is small.</b>,English,NA,0,10566,You and your friend see the following:,0,2,1575061400715,0.5,0,100,1,custom_slider1
1018,How well does each of these sentences describe it? (Click on the slider to provide a rating),38,Fri Nov 29 2019 14:03:20 GMT-0700 (Mountain Standard Time),images/bird-parade-basic.png,1|0,birds,27,Nope,1,eagle,Linda,very well,very bad,NA,You also see this eagle.,warmup/eagle.jpg,NA,Thank you!,some_college,0,<b>That's a big bird.</b>|<b>That bird is big.</b>,English,NA,1,5619,You and your friend see the following:,0,3,1575061400715,0.5,0,67,1,custom_slider1
1018,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Fri Nov 29 2019 14:03:20 GMT-0700 (Mountain Standard Time),images/tree-parade-basic.png,1|0,trees,27,Nope,1,bonsai,Linda,very well,very bad,NA,You also see this bonsai.,warmup/bonsai.jpg,NA,Thank you!,some_college,1,<b>That's a small tree.</b>|<b>That tree is small.</b>,English,NA,1,6316,You and your friend see the following:,0,1,1575061400715,0.5,0,81,1,custom_slider2
1018,How well does each of these sentences describe it? (Click on the slider to provide a rating),0,Fri Nov 29 2019 14:03:20 GMT-0700 (Mountain Standard Time),images/dog-parade-basic.png,1|0,dogs1,27,Nope,1,doberman,Linda,very well,very bad,NA,You also see this doberman.,warmup/doberman.png,NA,Thank you!,some_college,0,<b>That's a big dog.</b>|<b>That dog is big.</b>,English,NA,1,8130,You and your friend see the following:,0,2,1575061400715,0.5,0,100,1,custom_slider2
1018,How well does each of these sentences describe it? (Click on the slider to provide a rating),72,Fri Nov 29 2019 14:03:20 GMT-0700 (Mountain Standard Time),images/flower-parade-basic.png,1|0,flowers,27,Nope,1,dandelion,Linda,very well,very bad,NA,You also see this dandelion.,warmup/dandelion.jpg,NA,Thank you!,some_college,1,<b>That's a small dandelion.</b>|<b>That dandelion is small.</b>,English,NA,0,5430,You and your friend see the following:,0,3,1575061400715,0.5,0,24,1,custom_slider2
1023,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 13:08:41 GMT-0800 (Pacific Standard Time),NA,NA,NA,27,No,2,NA,susan,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,28,No comment,some_college,NA,NA,English,male,NA,9055,NA,The basketball is green.,1,1575061721450,0.8,NA,0,The basketball is orange.,custom_warmup
1023,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Fri Nov 29 2019 13:08:41 GMT-0800 (Pacific Standard Time),NA,NA,NA,27,No,2,NA,susan,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,28,No comment,some_college,NA,NA,English,male,NA,8050,NA,The chair is blue.,2,1575061721450,0.8,NA,0,The chair is yellow.,custom_warmup
